rgb,audio,depth
/home/public/replica-dataset/office_0/0/23.png,/home/public/replica-dataset/office_0/0/23.wav,/home/public/replica-dataset/office_0/0/23.npy
/home/public/replica-dataset/office_0/0/2.png,/home/public/replica-dataset/office_0/0/2.wav,/home/public/replica-dataset/office_0/0/2.npy
/home/public/replica-dataset/office_0/0/39.png,/home/public/replica-dataset/office_0/0/39.wav,/home/public/replica-dataset/office_0/0/39.npy
/home/public/replica-dataset/office_0/0/46.png,/home/public/replica-dataset/office_0/0/46.wav,/home/public/replica-dataset/office_0/0/46.npy
/home/public/replica-dataset/office_0/0/21.png,/home/public/replica-dataset/office_0/0/21.wav,/home/public/replica-dataset/office_0/0/21.npy
/home/public/replica-dataset/office_0/0/22.png,/home/public/replica-dataset/office_0/0/22.wav,/home/public/replica-dataset/office_0/0/22.npy
/home/public/replica-dataset/office_0/0/52.png,/home/public/replica-dataset/office_0/0/52.wav,/home/public/replica-dataset/office_0/0/52.npy
/home/public/replica-dataset/office_0/0/48.png,/home/public/replica-dataset/office_0/0/48.wav,/home/public/replica-dataset/office_0/0/48.npy
/home/public/replica-dataset/office_0/0/53.png,/home/public/replica-dataset/office_0/0/53.wav,/home/public/replica-dataset/office_0/0/53.npy
/home/public/replica-dataset/office_0/0/49.png,/home/public/replica-dataset/office_0/0/49.wav,/home/public/replica-dataset/office_0/0/49.npy
/home/public/replica-dataset/office_0/0/62.png,/home/public/replica-dataset/office_0/0/62.wav,/home/public/replica-dataset/office_0/0/62.npy
/home/public/replica-dataset/office_0/0/51.png,/home/public/replica-dataset/office_0/0/51.wav,/home/public/replica-dataset/office_0/0/51.npy
/home/public/replica-dataset/office_0/0/30.png,/home/public/replica-dataset/office_0/0/30.wav,/home/public/replica-dataset/office_0/0/30.npy
/home/public/replica-dataset/office_0/0/36.png,/home/public/replica-dataset/office_0/0/36.wav,/home/public/replica-dataset/office_0/0/36.npy
/home/public/replica-dataset/office_0/0/44.png,/home/public/replica-dataset/office_0/0/44.wav,/home/public/replica-dataset/office_0/0/44.npy
/home/public/replica-dataset/office_0/0/50.png,/home/public/replica-dataset/office_0/0/50.wav,/home/public/replica-dataset/office_0/0/50.npy
/home/public/replica-dataset/office_0/0/3.png,/home/public/replica-dataset/office_0/0/3.wav,/home/public/replica-dataset/office_0/0/3.npy
/home/public/replica-dataset/office_0/90/61.png,/home/public/replica-dataset/office_0/90/61.wav,/home/public/replica-dataset/office_0/90/61.npy
/home/public/replica-dataset/office_0/90/38.png,/home/public/replica-dataset/office_0/90/38.wav,/home/public/replica-dataset/office_0/90/38.npy
/home/public/replica-dataset/office_0/90/32.png,/home/public/replica-dataset/office_0/90/32.wav,/home/public/replica-dataset/office_0/90/32.npy
/home/public/replica-dataset/office_0/90/40.png,/home/public/replica-dataset/office_0/90/40.wav,/home/public/replica-dataset/office_0/90/40.npy
/home/public/replica-dataset/office_0/90/12.png,/home/public/replica-dataset/office_0/90/12.wav,/home/public/replica-dataset/office_0/90/12.npy
/home/public/replica-dataset/office_0/90/60.png,/home/public/replica-dataset/office_0/90/60.wav,/home/public/replica-dataset/office_0/90/60.npy
/home/public/replica-dataset/office_0/90/23.png,/home/public/replica-dataset/office_0/90/23.wav,/home/public/replica-dataset/office_0/90/23.npy
/home/public/replica-dataset/office_0/90/2.png,/home/public/replica-dataset/office_0/90/2.wav,/home/public/replica-dataset/office_0/90/2.npy
/home/public/replica-dataset/office_0/90/39.png,/home/public/replica-dataset/office_0/90/39.wav,/home/public/replica-dataset/office_0/90/39.npy
/home/public/replica-dataset/office_0/90/46.png,/home/public/replica-dataset/office_0/90/46.wav,/home/public/replica-dataset/office_0/90/46.npy
/home/public/replica-dataset/office_0/90/21.png,/home/public/replica-dataset/office_0/90/21.wav,/home/public/replica-dataset/office_0/90/21.npy
/home/public/replica-dataset/office_0/90/22.png,/home/public/replica-dataset/office_0/90/22.wav,/home/public/replica-dataset/office_0/90/22.npy
/home/public/replica-dataset/office_0/90/52.png,/home/public/replica-dataset/office_0/90/52.wav,/home/public/replica-dataset/office_0/90/52.npy
/home/public/replica-dataset/office_0/90/48.png,/home/public/replica-dataset/office_0/90/48.wav,/home/public/replica-dataset/office_0/90/48.npy
/home/public/replica-dataset/office_0/90/53.png,/home/public/replica-dataset/office_0/90/53.wav,/home/public/replica-dataset/office_0/90/53.npy
/home/public/replica-dataset/office_0/90/49.png,/home/public/replica-dataset/office_0/90/49.wav,/home/public/replica-dataset/office_0/90/49.npy
/home/public/replica-dataset/office_0/90/62.png,/home/public/replica-dataset/office_0/90/62.wav,/home/public/replica-dataset/office_0/90/62.npy
/home/public/replica-dataset/office_0/90/51.png,/home/public/replica-dataset/office_0/90/51.wav,/home/public/replica-dataset/office_0/90/51.npy
/home/public/replica-dataset/office_0/90/30.png,/home/public/replica-dataset/office_0/90/30.wav,/home/public/replica-dataset/office_0/90/30.npy
/home/public/replica-dataset/office_0/90/36.png,/home/public/replica-dataset/office_0/90/36.wav,/home/public/replica-dataset/office_0/90/36.npy
/home/public/replica-dataset/office_0/90/44.png,/home/public/replica-dataset/office_0/90/44.wav,/home/public/replica-dataset/office_0/90/44.npy
/home/public/replica-dataset/office_0/90/50.png,/home/public/replica-dataset/office_0/90/50.wav,/home/public/replica-dataset/office_0/90/50.npy
/home/public/replica-dataset/office_0/90/3.png,/home/public/replica-dataset/office_0/90/3.wav,/home/public/replica-dataset/office_0/90/3.npy
/home/public/replica-dataset/office_0/270/61.png,/home/public/replica-dataset/office_0/270/61.wav,/home/public/replica-dataset/office_0/270/61.npy
/home/public/replica-dataset/office_0/270/38.png,/home/public/replica-dataset/office_0/270/38.wav,/home/public/replica-dataset/office_0/270/38.npy
/home/public/replica-dataset/office_0/270/32.png,/home/public/replica-dataset/office_0/270/32.wav,/home/public/replica-dataset/office_0/270/32.npy
/home/public/replica-dataset/office_0/270/40.png,/home/public/replica-dataset/office_0/270/40.wav,/home/public/replica-dataset/office_0/270/40.npy
/home/public/replica-dataset/office_0/270/12.png,/home/public/replica-dataset/office_0/270/12.wav,/home/public/replica-dataset/office_0/270/12.npy
/home/public/replica-dataset/office_0/270/60.png,/home/public/replica-dataset/office_0/270/60.wav,/home/public/replica-dataset/office_0/270/60.npy
/home/public/replica-dataset/office_0/270/23.png,/home/public/replica-dataset/office_0/270/23.wav,/home/public/replica-dataset/office_0/270/23.npy
/home/public/replica-dataset/office_0/270/2.png,/home/public/replica-dataset/office_0/270/2.wav,/home/public/replica-dataset/office_0/270/2.npy
/home/public/replica-dataset/office_0/270/39.png,/home/public/replica-dataset/office_0/270/39.wav,/home/public/replica-dataset/office_0/270/39.npy
/home/public/replica-dataset/office_0/270/46.png,/home/public/replica-dataset/office_0/270/46.wav,/home/public/replica-dataset/office_0/270/46.npy
/home/public/replica-dataset/office_0/270/21.png,/home/public/replica-dataset/office_0/270/21.wav,/home/public/replica-dataset/office_0/270/21.npy
/home/public/replica-dataset/office_0/270/22.png,/home/public/replica-dataset/office_0/270/22.wav,/home/public/replica-dataset/office_0/270/22.npy
/home/public/replica-dataset/office_0/270/52.png,/home/public/replica-dataset/office_0/270/52.wav,/home/public/replica-dataset/office_0/270/52.npy
/home/public/replica-dataset/office_0/270/48.png,/home/public/replica-dataset/office_0/270/48.wav,/home/public/replica-dataset/office_0/270/48.npy
/home/public/replica-dataset/office_0/270/53.png,/home/public/replica-dataset/office_0/270/53.wav,/home/public/replica-dataset/office_0/270/53.npy
/home/public/replica-dataset/office_0/270/49.png,/home/public/replica-dataset/office_0/270/49.wav,/home/public/replica-dataset/office_0/270/49.npy
/home/public/replica-dataset/office_0/270/62.png,/home/public/replica-dataset/office_0/270/62.wav,/home/public/replica-dataset/office_0/270/62.npy
/home/public/replica-dataset/office_0/270/51.png,/home/public/replica-dataset/office_0/270/51.wav,/home/public/replica-dataset/office_0/270/51.npy
/home/public/replica-dataset/office_0/270/30.png,/home/public/replica-dataset/office_0/270/30.wav,/home/public/replica-dataset/office_0/270/30.npy
/home/public/replica-dataset/office_0/270/36.png,/home/public/replica-dataset/office_0/270/36.wav,/home/public/replica-dataset/office_0/270/36.npy
/home/public/replica-dataset/office_0/270/44.png,/home/public/replica-dataset/office_0/270/44.wav,/home/public/replica-dataset/office_0/270/44.npy
/home/public/replica-dataset/office_0/270/50.png,/home/public/replica-dataset/office_0/270/50.wav,/home/public/replica-dataset/office_0/270/50.npy
/home/public/replica-dataset/office_0/270/3.png,/home/public/replica-dataset/office_0/270/3.wav,/home/public/replica-dataset/office_0/270/3.npy
/home/public/replica-dataset/office_0/180/61.png,/home/public/replica-dataset/office_0/180/61.wav,/home/public/replica-dataset/office_0/180/61.npy
/home/public/replica-dataset/office_0/180/38.png,/home/public/replica-dataset/office_0/180/38.wav,/home/public/replica-dataset/office_0/180/38.npy
/home/public/replica-dataset/office_0/180/32.png,/home/public/replica-dataset/office_0/180/32.wav,/home/public/replica-dataset/office_0/180/32.npy
/home/public/replica-dataset/office_0/180/40.png,/home/public/replica-dataset/office_0/180/40.wav,/home/public/replica-dataset/office_0/180/40.npy
/home/public/replica-dataset/office_0/180/12.png,/home/public/replica-dataset/office_0/180/12.wav,/home/public/replica-dataset/office_0/180/12.npy
/home/public/replica-dataset/office_0/180/60.png,/home/public/replica-dataset/office_0/180/60.wav,/home/public/replica-dataset/office_0/180/60.npy
/home/public/replica-dataset/office_0/180/23.png,/home/public/replica-dataset/office_0/180/23.wav,/home/public/replica-dataset/office_0/180/23.npy
/home/public/replica-dataset/office_0/180/2.png,/home/public/replica-dataset/office_0/180/2.wav,/home/public/replica-dataset/office_0/180/2.npy
/home/public/replica-dataset/office_0/180/39.png,/home/public/replica-dataset/office_0/180/39.wav,/home/public/replica-dataset/office_0/180/39.npy
/home/public/replica-dataset/office_0/180/46.png,/home/public/replica-dataset/office_0/180/46.wav,/home/public/replica-dataset/office_0/180/46.npy
/home/public/replica-dataset/office_0/180/21.png,/home/public/replica-dataset/office_0/180/21.wav,/home/public/replica-dataset/office_0/180/21.npy
/home/public/replica-dataset/office_0/180/22.png,/home/public/replica-dataset/office_0/180/22.wav,/home/public/replica-dataset/office_0/180/22.npy
/home/public/replica-dataset/office_0/180/52.png,/home/public/replica-dataset/office_0/180/52.wav,/home/public/replica-dataset/office_0/180/52.npy
/home/public/replica-dataset/office_0/180/48.png,/home/public/replica-dataset/office_0/180/48.wav,/home/public/replica-dataset/office_0/180/48.npy
/home/public/replica-dataset/office_0/180/53.png,/home/public/replica-dataset/office_0/180/53.wav,/home/public/replica-dataset/office_0/180/53.npy
/home/public/replica-dataset/office_0/180/49.png,/home/public/replica-dataset/office_0/180/49.wav,/home/public/replica-dataset/office_0/180/49.npy
/home/public/replica-dataset/office_0/180/62.png,/home/public/replica-dataset/office_0/180/62.wav,/home/public/replica-dataset/office_0/180/62.npy
/home/public/replica-dataset/office_0/180/51.png,/home/public/replica-dataset/office_0/180/51.wav,/home/public/replica-dataset/office_0/180/51.npy
/home/public/replica-dataset/office_0/180/30.png,/home/public/replica-dataset/office_0/180/30.wav,/home/public/replica-dataset/office_0/180/30.npy
/home/public/replica-dataset/office_0/180/36.png,/home/public/replica-dataset/office_0/180/36.wav,/home/public/replica-dataset/office_0/180/36.npy
/home/public/replica-dataset/office_0/180/44.png,/home/public/replica-dataset/office_0/180/44.wav,/home/public/replica-dataset/office_0/180/44.npy
/home/public/replica-dataset/office_0/180/50.png,/home/public/replica-dataset/office_0/180/50.wav,/home/public/replica-dataset/office_0/180/50.npy
/home/public/replica-dataset/office_0/180/3.png,/home/public/replica-dataset/office_0/180/3.wav,/home/public/replica-dataset/office_0/180/3.npy
/home/public/replica-dataset/frl_apartment_0/0/107.png,/home/public/replica-dataset/frl_apartment_0/0/107.wav,/home/public/replica-dataset/frl_apartment_0/0/107.npy
/home/public/replica-dataset/frl_apartment_0/0/50.png,/home/public/replica-dataset/frl_apartment_0/0/50.wav,/home/public/replica-dataset/frl_apartment_0/0/50.npy
/home/public/replica-dataset/frl_apartment_0/0/53.png,/home/public/replica-dataset/frl_apartment_0/0/53.wav,/home/public/replica-dataset/frl_apartment_0/0/53.npy
/home/public/replica-dataset/frl_apartment_0/0/155.png,/home/public/replica-dataset/frl_apartment_0/0/155.wav,/home/public/replica-dataset/frl_apartment_0/0/155.npy
/home/public/replica-dataset/frl_apartment_0/0/32.png,/home/public/replica-dataset/frl_apartment_0/0/32.wav,/home/public/replica-dataset/frl_apartment_0/0/32.npy
/home/public/replica-dataset/frl_apartment_0/0/46.png,/home/public/replica-dataset/frl_apartment_0/0/46.wav,/home/public/replica-dataset/frl_apartment_0/0/46.npy
/home/public/replica-dataset/frl_apartment_0/0/37.png,/home/public/replica-dataset/frl_apartment_0/0/37.wav,/home/public/replica-dataset/frl_apartment_0/0/37.npy
/home/public/replica-dataset/frl_apartment_0/0/126.png,/home/public/replica-dataset/frl_apartment_0/0/126.wav,/home/public/replica-dataset/frl_apartment_0/0/126.npy
/home/public/replica-dataset/frl_apartment_0/0/115.png,/home/public/replica-dataset/frl_apartment_0/0/115.wav,/home/public/replica-dataset/frl_apartment_0/0/115.npy
/home/public/replica-dataset/frl_apartment_0/0/81.png,/home/public/replica-dataset/frl_apartment_0/0/81.wav,/home/public/replica-dataset/frl_apartment_0/0/81.npy
/home/public/replica-dataset/frl_apartment_0/0/116.png,/home/public/replica-dataset/frl_apartment_0/0/116.wav,/home/public/replica-dataset/frl_apartment_0/0/116.npy
/home/public/replica-dataset/frl_apartment_0/0/91.png,/home/public/replica-dataset/frl_apartment_0/0/91.wav,/home/public/replica-dataset/frl_apartment_0/0/91.npy
/home/public/replica-dataset/frl_apartment_0/0/171.png,/home/public/replica-dataset/frl_apartment_0/0/171.wav,/home/public/replica-dataset/frl_apartment_0/0/171.npy
/home/public/replica-dataset/frl_apartment_0/0/224.png,/home/public/replica-dataset/frl_apartment_0/0/224.wav,/home/public/replica-dataset/frl_apartment_0/0/224.npy
/home/public/replica-dataset/frl_apartment_0/0/30.png,/home/public/replica-dataset/frl_apartment_0/0/30.wav,/home/public/replica-dataset/frl_apartment_0/0/30.npy
/home/public/replica-dataset/frl_apartment_0/0/173.png,/home/public/replica-dataset/frl_apartment_0/0/173.wav,/home/public/replica-dataset/frl_apartment_0/0/173.npy
/home/public/replica-dataset/frl_apartment_0/0/101.png,/home/public/replica-dataset/frl_apartment_0/0/101.wav,/home/public/replica-dataset/frl_apartment_0/0/101.npy
/home/public/replica-dataset/frl_apartment_0/0/119.png,/home/public/replica-dataset/frl_apartment_0/0/119.wav,/home/public/replica-dataset/frl_apartment_0/0/119.npy
/home/public/replica-dataset/frl_apartment_0/0/168.png,/home/public/replica-dataset/frl_apartment_0/0/168.wav,/home/public/replica-dataset/frl_apartment_0/0/168.npy
/home/public/replica-dataset/frl_apartment_0/0/177.png,/home/public/replica-dataset/frl_apartment_0/0/177.wav,/home/public/replica-dataset/frl_apartment_0/0/177.npy
/home/public/replica-dataset/frl_apartment_0/0/133.png,/home/public/replica-dataset/frl_apartment_0/0/133.wav,/home/public/replica-dataset/frl_apartment_0/0/133.npy
/home/public/replica-dataset/frl_apartment_0/0/21.png,/home/public/replica-dataset/frl_apartment_0/0/21.wav,/home/public/replica-dataset/frl_apartment_0/0/21.npy
/home/public/replica-dataset/frl_apartment_0/0/71.png,/home/public/replica-dataset/frl_apartment_0/0/71.wav,/home/public/replica-dataset/frl_apartment_0/0/71.npy
/home/public/replica-dataset/frl_apartment_0/0/42.png,/home/public/replica-dataset/frl_apartment_0/0/42.wav,/home/public/replica-dataset/frl_apartment_0/0/42.npy
/home/public/replica-dataset/frl_apartment_0/0/123.png,/home/public/replica-dataset/frl_apartment_0/0/123.wav,/home/public/replica-dataset/frl_apartment_0/0/123.npy
/home/public/replica-dataset/frl_apartment_0/0/29.png,/home/public/replica-dataset/frl_apartment_0/0/29.wav,/home/public/replica-dataset/frl_apartment_0/0/29.npy
/home/public/replica-dataset/frl_apartment_0/0/131.png,/home/public/replica-dataset/frl_apartment_0/0/131.wav,/home/public/replica-dataset/frl_apartment_0/0/131.npy
/home/public/replica-dataset/frl_apartment_0/0/170.png,/home/public/replica-dataset/frl_apartment_0/0/170.wav,/home/public/replica-dataset/frl_apartment_0/0/170.npy
/home/public/replica-dataset/frl_apartment_0/0/203.png,/home/public/replica-dataset/frl_apartment_0/0/203.wav,/home/public/replica-dataset/frl_apartment_0/0/203.npy
/home/public/replica-dataset/frl_apartment_0/0/49.png,/home/public/replica-dataset/frl_apartment_0/0/49.wav,/home/public/replica-dataset/frl_apartment_0/0/49.npy
/home/public/replica-dataset/frl_apartment_0/0/149.png,/home/public/replica-dataset/frl_apartment_0/0/149.wav,/home/public/replica-dataset/frl_apartment_0/0/149.npy
/home/public/replica-dataset/frl_apartment_0/0/20.png,/home/public/replica-dataset/frl_apartment_0/0/20.wav,/home/public/replica-dataset/frl_apartment_0/0/20.npy
/home/public/replica-dataset/frl_apartment_0/0/88.png,/home/public/replica-dataset/frl_apartment_0/0/88.wav,/home/public/replica-dataset/frl_apartment_0/0/88.npy
/home/public/replica-dataset/frl_apartment_0/0/114.png,/home/public/replica-dataset/frl_apartment_0/0/114.wav,/home/public/replica-dataset/frl_apartment_0/0/114.npy
/home/public/replica-dataset/frl_apartment_0/0/152.png,/home/public/replica-dataset/frl_apartment_0/0/152.wav,/home/public/replica-dataset/frl_apartment_0/0/152.npy
/home/public/replica-dataset/frl_apartment_0/0/204.png,/home/public/replica-dataset/frl_apartment_0/0/204.wav,/home/public/replica-dataset/frl_apartment_0/0/204.npy
/home/public/replica-dataset/frl_apartment_0/0/134.png,/home/public/replica-dataset/frl_apartment_0/0/134.wav,/home/public/replica-dataset/frl_apartment_0/0/134.npy
/home/public/replica-dataset/frl_apartment_0/0/76.png,/home/public/replica-dataset/frl_apartment_0/0/76.wav,/home/public/replica-dataset/frl_apartment_0/0/76.npy
/home/public/replica-dataset/frl_apartment_0/0/147.png,/home/public/replica-dataset/frl_apartment_0/0/147.wav,/home/public/replica-dataset/frl_apartment_0/0/147.npy
/home/public/replica-dataset/frl_apartment_0/0/51.png,/home/public/replica-dataset/frl_apartment_0/0/51.wav,/home/public/replica-dataset/frl_apartment_0/0/51.npy
/home/public/replica-dataset/frl_apartment_0/0/97.png,/home/public/replica-dataset/frl_apartment_0/0/97.wav,/home/public/replica-dataset/frl_apartment_0/0/97.npy
/home/public/replica-dataset/frl_apartment_0/0/179.png,/home/public/replica-dataset/frl_apartment_0/0/179.wav,/home/public/replica-dataset/frl_apartment_0/0/179.npy
/home/public/replica-dataset/frl_apartment_0/0/108.png,/home/public/replica-dataset/frl_apartment_0/0/108.wav,/home/public/replica-dataset/frl_apartment_0/0/108.npy
/home/public/replica-dataset/frl_apartment_0/0/211.png,/home/public/replica-dataset/frl_apartment_0/0/211.wav,/home/public/replica-dataset/frl_apartment_0/0/211.npy
/home/public/replica-dataset/frl_apartment_0/0/25.png,/home/public/replica-dataset/frl_apartment_0/0/25.wav,/home/public/replica-dataset/frl_apartment_0/0/25.npy
/home/public/replica-dataset/frl_apartment_0/0/158.png,/home/public/replica-dataset/frl_apartment_0/0/158.wav,/home/public/replica-dataset/frl_apartment_0/0/158.npy
/home/public/replica-dataset/frl_apartment_0/0/175.png,/home/public/replica-dataset/frl_apartment_0/0/175.wav,/home/public/replica-dataset/frl_apartment_0/0/175.npy
/home/public/replica-dataset/frl_apartment_0/0/154.png,/home/public/replica-dataset/frl_apartment_0/0/154.wav,/home/public/replica-dataset/frl_apartment_0/0/154.npy
/home/public/replica-dataset/frl_apartment_0/0/124.png,/home/public/replica-dataset/frl_apartment_0/0/124.wav,/home/public/replica-dataset/frl_apartment_0/0/124.npy
/home/public/replica-dataset/frl_apartment_0/0/89.png,/home/public/replica-dataset/frl_apartment_0/0/89.wav,/home/public/replica-dataset/frl_apartment_0/0/89.npy
/home/public/replica-dataset/frl_apartment_0/0/153.png,/home/public/replica-dataset/frl_apartment_0/0/153.wav,/home/public/replica-dataset/frl_apartment_0/0/153.npy
/home/public/replica-dataset/frl_apartment_0/0/38.png,/home/public/replica-dataset/frl_apartment_0/0/38.wav,/home/public/replica-dataset/frl_apartment_0/0/38.npy
/home/public/replica-dataset/frl_apartment_0/0/112.png,/home/public/replica-dataset/frl_apartment_0/0/112.wav,/home/public/replica-dataset/frl_apartment_0/0/112.npy
/home/public/replica-dataset/frl_apartment_0/0/169.png,/home/public/replica-dataset/frl_apartment_0/0/169.wav,/home/public/replica-dataset/frl_apartment_0/0/169.npy
/home/public/replica-dataset/frl_apartment_0/0/28.png,/home/public/replica-dataset/frl_apartment_0/0/28.wav,/home/public/replica-dataset/frl_apartment_0/0/28.npy
/home/public/replica-dataset/frl_apartment_0/0/57.png,/home/public/replica-dataset/frl_apartment_0/0/57.wav,/home/public/replica-dataset/frl_apartment_0/0/57.npy
/home/public/replica-dataset/frl_apartment_0/0/68.png,/home/public/replica-dataset/frl_apartment_0/0/68.wav,/home/public/replica-dataset/frl_apartment_0/0/68.npy
/home/public/replica-dataset/frl_apartment_0/0/113.png,/home/public/replica-dataset/frl_apartment_0/0/113.wav,/home/public/replica-dataset/frl_apartment_0/0/113.npy
/home/public/replica-dataset/frl_apartment_0/0/12.png,/home/public/replica-dataset/frl_apartment_0/0/12.wav,/home/public/replica-dataset/frl_apartment_0/0/12.npy
/home/public/replica-dataset/frl_apartment_0/0/47.png,/home/public/replica-dataset/frl_apartment_0/0/47.wav,/home/public/replica-dataset/frl_apartment_0/0/47.npy
/home/public/replica-dataset/frl_apartment_0/0/106.png,/home/public/replica-dataset/frl_apartment_0/0/106.wav,/home/public/replica-dataset/frl_apartment_0/0/106.npy
/home/public/replica-dataset/frl_apartment_0/0/125.png,/home/public/replica-dataset/frl_apartment_0/0/125.wav,/home/public/replica-dataset/frl_apartment_0/0/125.npy
/home/public/replica-dataset/frl_apartment_0/0/157.png,/home/public/replica-dataset/frl_apartment_0/0/157.wav,/home/public/replica-dataset/frl_apartment_0/0/157.npy
/home/public/replica-dataset/frl_apartment_0/0/24.png,/home/public/replica-dataset/frl_apartment_0/0/24.wav,/home/public/replica-dataset/frl_apartment_0/0/24.npy
/home/public/replica-dataset/frl_apartment_0/0/54.png,/home/public/replica-dataset/frl_apartment_0/0/54.wav,/home/public/replica-dataset/frl_apartment_0/0/54.npy
/home/public/replica-dataset/frl_apartment_0/0/109.png,/home/public/replica-dataset/frl_apartment_0/0/109.wav,/home/public/replica-dataset/frl_apartment_0/0/109.npy
/home/public/replica-dataset/frl_apartment_0/0/36.png,/home/public/replica-dataset/frl_apartment_0/0/36.wav,/home/public/replica-dataset/frl_apartment_0/0/36.npy
/home/public/replica-dataset/frl_apartment_0/0/70.png,/home/public/replica-dataset/frl_apartment_0/0/70.wav,/home/public/replica-dataset/frl_apartment_0/0/70.npy
/home/public/replica-dataset/frl_apartment_0/0/72.png,/home/public/replica-dataset/frl_apartment_0/0/72.wav,/home/public/replica-dataset/frl_apartment_0/0/72.npy
/home/public/replica-dataset/frl_apartment_0/0/18.png,/home/public/replica-dataset/frl_apartment_0/0/18.wav,/home/public/replica-dataset/frl_apartment_0/0/18.npy
/home/public/replica-dataset/frl_apartment_0/0/176.png,/home/public/replica-dataset/frl_apartment_0/0/176.wav,/home/public/replica-dataset/frl_apartment_0/0/176.npy
/home/public/replica-dataset/frl_apartment_0/0/80.png,/home/public/replica-dataset/frl_apartment_0/0/80.wav,/home/public/replica-dataset/frl_apartment_0/0/80.npy
/home/public/replica-dataset/frl_apartment_0/0/172.png,/home/public/replica-dataset/frl_apartment_0/0/172.wav,/home/public/replica-dataset/frl_apartment_0/0/172.npy
/home/public/replica-dataset/frl_apartment_0/0/66.png,/home/public/replica-dataset/frl_apartment_0/0/66.wav,/home/public/replica-dataset/frl_apartment_0/0/66.npy
/home/public/replica-dataset/frl_apartment_0/0/198.png,/home/public/replica-dataset/frl_apartment_0/0/198.wav,/home/public/replica-dataset/frl_apartment_0/0/198.npy
/home/public/replica-dataset/frl_apartment_0/0/92.png,/home/public/replica-dataset/frl_apartment_0/0/92.wav,/home/public/replica-dataset/frl_apartment_0/0/92.npy
/home/public/replica-dataset/frl_apartment_0/0/31.png,/home/public/replica-dataset/frl_apartment_0/0/31.wav,/home/public/replica-dataset/frl_apartment_0/0/31.npy
/home/public/replica-dataset/frl_apartment_0/0/86.png,/home/public/replica-dataset/frl_apartment_0/0/86.wav,/home/public/replica-dataset/frl_apartment_0/0/86.npy
/home/public/replica-dataset/frl_apartment_0/0/44.png,/home/public/replica-dataset/frl_apartment_0/0/44.wav,/home/public/replica-dataset/frl_apartment_0/0/44.npy
/home/public/replica-dataset/frl_apartment_0/0/167.png,/home/public/replica-dataset/frl_apartment_0/0/167.wav,/home/public/replica-dataset/frl_apartment_0/0/167.npy
/home/public/replica-dataset/frl_apartment_0/0/189.png,/home/public/replica-dataset/frl_apartment_0/0/189.wav,/home/public/replica-dataset/frl_apartment_0/0/189.npy
/home/public/replica-dataset/frl_apartment_0/0/43.png,/home/public/replica-dataset/frl_apartment_0/0/43.wav,/home/public/replica-dataset/frl_apartment_0/0/43.npy
/home/public/replica-dataset/frl_apartment_0/0/174.png,/home/public/replica-dataset/frl_apartment_0/0/174.wav,/home/public/replica-dataset/frl_apartment_0/0/174.npy
/home/public/replica-dataset/frl_apartment_0/0/41.png,/home/public/replica-dataset/frl_apartment_0/0/41.wav,/home/public/replica-dataset/frl_apartment_0/0/41.npy
/home/public/replica-dataset/frl_apartment_0/0/69.png,/home/public/replica-dataset/frl_apartment_0/0/69.wav,/home/public/replica-dataset/frl_apartment_0/0/69.npy
/home/public/replica-dataset/frl_apartment_0/0/182.png,/home/public/replica-dataset/frl_apartment_0/0/182.wav,/home/public/replica-dataset/frl_apartment_0/0/182.npy
/home/public/replica-dataset/frl_apartment_0/0/27.png,/home/public/replica-dataset/frl_apartment_0/0/27.wav,/home/public/replica-dataset/frl_apartment_0/0/27.npy
/home/public/replica-dataset/frl_apartment_0/0/151.png,/home/public/replica-dataset/frl_apartment_0/0/151.wav,/home/public/replica-dataset/frl_apartment_0/0/151.npy
/home/public/replica-dataset/frl_apartment_0/0/87.png,/home/public/replica-dataset/frl_apartment_0/0/87.wav,/home/public/replica-dataset/frl_apartment_0/0/87.npy
/home/public/replica-dataset/frl_apartment_0/0/19.png,/home/public/replica-dataset/frl_apartment_0/0/19.wav,/home/public/replica-dataset/frl_apartment_0/0/19.npy
/home/public/replica-dataset/frl_apartment_0/0/201.png,/home/public/replica-dataset/frl_apartment_0/0/201.wav,/home/public/replica-dataset/frl_apartment_0/0/201.npy
/home/public/replica-dataset/frl_apartment_0/0/67.png,/home/public/replica-dataset/frl_apartment_0/0/67.wav,/home/public/replica-dataset/frl_apartment_0/0/67.npy
/home/public/replica-dataset/frl_apartment_0/0/156.png,/home/public/replica-dataset/frl_apartment_0/0/156.wav,/home/public/replica-dataset/frl_apartment_0/0/156.npy
/home/public/replica-dataset/frl_apartment_0/0/148.png,/home/public/replica-dataset/frl_apartment_0/0/148.wav,/home/public/replica-dataset/frl_apartment_0/0/148.npy
/home/public/replica-dataset/frl_apartment_0/0/60.png,/home/public/replica-dataset/frl_apartment_0/0/60.wav,/home/public/replica-dataset/frl_apartment_0/0/60.npy
/home/public/replica-dataset/frl_apartment_0/0/75.png,/home/public/replica-dataset/frl_apartment_0/0/75.wav,/home/public/replica-dataset/frl_apartment_0/0/75.npy
/home/public/replica-dataset/frl_apartment_0/0/102.png,/home/public/replica-dataset/frl_apartment_0/0/102.wav,/home/public/replica-dataset/frl_apartment_0/0/102.npy
/home/public/replica-dataset/frl_apartment_0/0/178.png,/home/public/replica-dataset/frl_apartment_0/0/178.wav,/home/public/replica-dataset/frl_apartment_0/0/178.npy
